,Dress_ID,Style,Price,Rating,Size,Season,NeckLine,SleeveLength,waiseline,Material,FabricType,Decoration,Pattern Type,Recommendation
250,699738864,casual,low,4.7,s,summer,o-neck,full,natural,cotton,null,null,patchwork,0
251,1197211965,cute,low,0.0,free,summer,boat-neck,sleevless,null,cotton,null,null,print,0
252,682561447,party,very-high,5.0,m,spring,slash-neck,sleevless,natural,chiffonfabric,chiffon,flowers,null,1
253,999081623,casual,average,4.9,m,automn,v-neck,sleevless,null,polyster,null,null,null,1
254,1108613896,party,very-high,0.0,l,winter,v-neck,sleevless,natural,polyster,tulle,beading,null,0
255,1054555186,party,very-high,0.0,m,winter,v-neck,cap-sleeves,null,null,chiffon,lace,null,0
256,915238287,casual,low,4.4,m,winter,v-neck,turndowncollor,null,cotton,null,null,null,1
257,1107279894,party,very-high,0.0,m,spring,v-neck,threequater,natural,lycra,sattin,applique,null,1
258,1163040038,party,high,0.0,m,winter,sweetheart,sleevless,natural,null,null,pearls,null,0
259,1091877430,party,high,0.0,m,spring,sweetheart,sleevless,null,nylon,null,null,null,0
260,1053467336,party,average,5.0,m,winter,o-neck,capsleeves,empire,polyster,null,lace,null,1
261,609889168,party,high,4.7,m,winter,sweetheart,sleeveless,natural,null,chiffon,flowers,null,0
262,662727740,party,nan,4.8,free,winter,o-neck,sleevless,empire,null,null,embroidary,null,1
263,1090993173,party,nan,4.5,l,summer,nan,full,nan,nan,nan,nan,nan,1
264,963684109,party,very-high,4.9,m,spring,sweetheart,sleeevless,empire,null,chiffon,beading,null,1
265,619817668,party,high,4.6,m,winter,sweetheart,sleevless,natural,null,chiffon,null,null,0
266,1066740059,party,average,5.0,m,spring,sweetheart,sleevless,natural,polyster,null,null,null,1
267,732184480,party,very-high,4.8,l,spring,sweetheart,sleevless,empire,microfiber,organza,beading,null,1
268,1044683061,party,very-high,0.0,m,winter,sweetheart,sleevless,natural,polyster,chiffon,beading,null,1
269,579010251,party,high,4.6,l,spring,slash-neck,sleevless,empire,silk,chiffon,beading,null,0
270,751364623,party,average,4.8,l,nan,sweetheart,sleevless,empire,null,null,pleat,null,1
271,898316819,party,medium,4.6,s,winter,scoop,short,empire,null,null,crystal,null,0
272,622667306,party,very-high,4.9,m,spring,sweetheart,sleevless,natural,silk,chiffon,beading,null,1
273,809344968,party,medium,4.8,s,spring,v-neck,sleevless,empire,null,null,null,null,1
274,754138176,party,very-high,4.2,l,winter,v-neck,sleevless,null,null,null,lace,null,1
275,674192921,casual,low,4.4,free,summer,o-neck,sleevless,null,null,null,null,null,1
276,726446177,party,very-high,4.1,m,winter,scoop,short,natural,cotton,lace,applique,null,1
277,1193747589,party,very-high,0.0,m,winter,o-neck,full,natural,null,null,feathers,null,1
278,676827184,casual,high,4.6,m,summer,sweetheart,sleevless,empire,null,null,beading,null,1
279,619996560,party,average,4.7,free,winter,o-neck,sleevless,null,polyster,null,null,null,0
280,618420156,party,very-high,4.7,l,winter,slash-neck,sleevless,empire,viscos,chiffon,beading,null,1
281,689486739,party,very-high,4.5,m,spring,v-neck,cap-sleeves,null,null,null,lace,null,1
282,751364614,party,average,4.7,free,spring,sweetheart,sleevless,empire,rayon,chiffon,beading,solid,1
283,825341937,party,high,4.8,m,summer,sweetheart,sleevless,princess,null,sattin,null,null,1
284,736813752,party,high,4.6,m,summer,slash-neck,sleevless,natural,null,chiffon,null,null,1
285,636178374,party,medium,4.7,m,winter,o-neck,sleevless,empire,cotton,chiffon,button,null,1
286,743485617,cute,average,4.4,free,spring,sweetheart,sleevless,empire,spandex,tulle,ruched,solid,1
287,933951149,party,average,5.0,m,spring,o-neck,sleevless,null,null,null,null,null,1
288,684561284,party,very-high,4.8,free,spring,sweetheart,sleevless,natural,polyster,chiffon,beading,null,1
289,616295248,party,medium,4.8,m,spring,o-neck,sleevless,natural,silk,chiffon,crystal,null,1
290,736076633,party,very-high,4.9,l,spring,slash-neck,sleevless,null,null,chiffon,flowers,null,1
291,1108073621,party,medium,0.0,free,winter,v-neck,short,empire,null,chiffon,lace,null,1
292,1053002876,work,average,5.0,free,winter,o-neck,half,null,microfiber,null,null,null,0
293,444282011,party,very-high,4.9,m,spring,v-neck,sleevless,empire,null,sattin,beading,null,1
294,949336768,casual,high,5.0,free,summer,v-neck,sleevless,natural,nylon,null,null,null,1
295,961972778,casual,very-high,0.0,small,spring,o-neck,full,null,null,chiffon,applique,null,0
296,893088817,casual,medium,4.7,m,spring,o-neck,sleevless,natural,cotton,null,bow,null,1
297,952724683,party,average,0.0,m,spring,v-neck,sleevless,natural,null,null,null,null,1
298,855037000,casual,average,4.4,free,summer,slash-neck,sleevless,empire,cotton,null,null,null,1
299,660016574,casual,very-high,4.6,m,winter,o-neck,short,natural,null,null,flowers,null,1
300,738079582,casual,low,4.4,free,winter,halter,sleevless,natural,null,null,draped,null,1
301,861001391,party,high,4.5,m,winter,o-neck,sleevless,null,null,null,null,null,1
302,1099696103,casual,average,4.8,free,summer,o-neck,sleevless,natural,null,null,null,null,0
303,1044288976,sexy,average,5.0,m,summer,o-neck,sleeveless,natural,polyster,broadcloth,rivet,null,0
304,890848361,vintage,average,4.9,free,summer,o-neck,urndowncollor,empire,null,null,null,null,0
305,929503394,vintage,average,4.7,s,summer,turndowncollor,short,empire,cotton,null,null,null,0
306,1015249105,work,average,4.9,m,summer,sqare-collor,halfsleeve,empire,polyster,sattin,sashes,null,0
307,707537639,casual,low,4.7,l,spring,o-neck,short,natural,chiffonfabric,chiffon,null,null,0
308,702984554,casual,average,4.8,l,automn,o-neck,short,natural,cashmere,null,null,null,0
309,896048351,sexy,low,4.7,free,spring,v-neck,sleeveless,null,null,null,sequined,null,1
310,1023830972,casual,average,0.0,s,winter,slash-neck,halfsleeve,natural,nylon,broadcloth,null,null,0
311,959052557,casual,average,4.2,s,winter,v-neck,sleevless,empire,other,chiffon,hollowout,patchwork,0
312,1246945687,novelty,average,0.0,free,summer,o-neck,full,natural,cotton,sattin,hollowout,solid,0
313,510519284,casual,low,4.3,free,summer,backless,sleevless,empire,chiffonfabric,chiffon,crystal,null,0
314,1079958917,casual,average,3.7,m,summer,boat-neck,sleevless,natural,linen,null,null,null,0
315,1024325244,casual,average,5.0,free,winter,o-neck,sleevless,natural,polyster,broadcloth,lace,null,1
316,841203385,sexy,low,5.0,free,spring,v-neck,sleevless,empire,null,chiffon,null,null,0
317,1104504876,cute,low,0.0,free,winter,o-neck,sleevless,natural,null,chiffon,null,null,0
318,1010356223,vintage,average,4.8,m,summer,v-neck,full,natural,rayon,poplin,null,null,1
319,1031230798,bohemian,average,4.8,l,winter,o-neck,sleevless,natural,polyster,chiffon,null,solid,0
320,908989488,bohemian,average,0.0,free,spring,o-neck,sleevless,natural,rayon,chiffon,null,striped,1
321,822081627,sexy,average,4.5,m,summer,bowneck,sleevless,null,cotton,chiffon,null,solid,0
322,1116072373,novelty,medium,4.2,m,winter,o-neck,halfsleeve,natural,polyster,chiffon,hollowout,animal,1
323,856139963,casual,low,5.0,free,spring,v-neck,full,natural,cotton,null,null,solid,1
324,1032982013,casual,average,5.0,l,winter,o-neck,thressqatar,natural,polyster,null,applique,solid,0
325,879756967,casual,low,4.8,m,winter,v-neck,sleevless,natural,polyster,null,null,print,0
326,912614690,bohemian,low,5.0,free,spring,o-neck,short,natural,nylon,jersey,sashes,print,1
327,1072784739,casual,low,5.0,free,spring,bowneck,sleevless,natural,silk,chiffon,applique,print,0
328,945651303,casual,low,5.0,m,spring,o-neck,sleeevless,natural,chiffonfabric,chiffon,null,solid,1
329,858212832,cute,average,4.3,m,summer,nan,nan,natural,cotton,chiffon,null,solid,0
330,1219677488,novelty,average,0.0,free,winter,o-neck,short,natural,polyster,broadcloth,lace,null,1
331,886501087,cute,low,0.0,l,spring,o-neck,sleevless,empire,null,null,null,null,1
332,944264938,sexy,low,4.8,free,spring,slash-neck,sleevless,natural,cotton,broadcloth,sequined,solid,0
333,918722829,sexy,low,4.8,free,summer,slash-neck,sleevless,empire,silk,null,lace,solid,0
334,750670078,casual,low,4.4,m,winter,o-neck,sleevless,natural,polyster,null,null,solid,0
335,1028061165,casual,average,4.5,m,winter,o-neck,sleevless,natural,polyster,chiffon,ruched,striped,0
336,699738864,casual,low,4.7,s,summer,o-neck,full,natural,cotton,null,null,patchwork,0
337,905732124,casual,low,4.4,free,spring,o-neck,sleevless,natural,polyster,null,sashes,print,0
338,961230947,work,average,4.9,m,winter,slash-neck,short,natural,polyster,broadcloth,ruffles,solid,0
339,849947393,cute,medium,4.6,free,spring,o-neck,short,natural,chiffonfabric,null,hollowout,solid,1
340,857432541,casual,low,4.7,free,spring,o-neck,halfsleeve,natural,silk,chiffon,sashes,print,0
341,1088674674,casual,low,4.7,m,winter,o-neck,full,empire,polyster,chiffon,null,print,1
342,939250541,casual,average,4.8,m,spring,o-neck,sleevless,natural,cotton,chiffon,hollowout,print,0
343,876708804,sexy,low,4.8,l,summer,o-neck,sleevless,natural,cotton,null,null,solid,1
344,1032990258,casual,average,4.3,m,spring,o-neck,halfsleeve,null,null,null,null,null,1
345,880692544,casual,average,4.7,xl,winter,v-neck,short,empire,milksilk,null,null,print,0
346,958270190,casual,low,0.0,l,winter,v-neck,full,null,null,null,null,solid,0
347,732757918,sexy,average,4.7,m,automn,slash-neck,sleevless,natural,nylon,null,rivet,solid,0
348,898646576,casual,low,4.7,free,winter,o-neck,sleevless,natural,null,null,null,null,1
349,950048509,casual,high,0.0,l,winter,v-neck,full,null,polyster,null,null,solid,0
350,754316257,casual,low,4.7,l,summer,o-neck,sleevless,natural,silk,worsted,lace,patchwork,0
351,598523814,casual,average,4.7,free,summer,v-neck,full,natural,cotton,null,sashes,solid,0
352,774130360,casual,average,0.0,free,winter,v-neck,full,null,cashmere,null,null,solid,1
353,555727400,casual,low,4.7,free,summer,o-neck,capsleeves,natural,chiffonfabric,chiffon,null,print,1
354,537463111,casual,average,4.7,m,summer,o-neck,thressqatar,null,chiffonfabric,chiffon,ruched,solid,0
355,933864550,sexy,low,4.5,free,summer,slash-neck,sleevless,null,polyster,corduroy,null,null,0
356,944930838,vintage,low,4.0,free,summer,turndowncollor,short,natural,cotton,wollen,hollowout,solid,0
357,901346821,sexy,low,4.7,free,summer,v-neck,sleevless,null,null,null,null,null,0
358,818295153,bohemian,low,5.0,free,summer,o-neck,sleevless,empire,cotton,broadcloth,tassel,print,1
359,733134203,casual,low,4.7,s,winter,o-neck,sleeevless,natural,knitting,null,lace,solid,0
360,943414146,sexy,average,4.5,s,winter,v-neck,sleevless,null,polyster,null,null,null,0
361,709353440,cute,average,4.7,m,summer,o-neck,sleevless,natural,chiffonfabric,null,sashes,splice,0
362,1190383536,vintage,low,0.0,free,summer,o-neck,sleevless,natural,cotton,batik,null,print,1
363,869138763,casual,average,4.1,l,winter,o-neck,sleevless,natural,polyster,null,null,null,1
364,977173764,casual,average,4.2,m,winter,v-neck,full,empire,polyster,null,lace,patchwork,1
365,918331326,brief,average,4.8,free,winter,v-neck,halfsleeve,natural,polyster,broadcloth,null,solid,0
366,733715437,brief,average,4.9,free,winter,o-neck,sleevless,natural,null,null,null,solid,0
367,955679920,sexy,average,4.8,s,winter,v-neck,sleevless,empire,polyster,chiffon,lace,solid,0
368,862814652,casual,average,4.7,l,winter,o-neck,sleevless,natural,polyster,chiffon,null,patchwork,0
369,799301728,vintage,average,4.7,m,summer,v-neck,short,natural,rayon,null,beading,print,0
370,1039384371,casual,average,4.8,free,summer,o-neck,sleevless,natural,cotton,chiffon,sashes,solid,0
371,746518490,sexy,low,4.7,m,winter,v-neck,sleevless,natural,polyster,null,null,striped,0
372,720665176,casual,average,5.0,s,spring,turndowncollor,full,empire,cotton,worsted,null,solid,0
373,1001750851,casual,low,1.0,m,spring,o-neck,halfsleeve,null,null,chiffon,null,null,0
374,882975367,sexy,average,4.1,free,summer,v-neck,sleevless,natural,cotton,null,lace,null,1
375,1069577979,casual,low,4.0,free,summer,v-neck,sleevless,natural,cotton,broadcloth,hollowout,print,0
376,1079373429,work,average,4.7,m,spring,v-neck,sleevless,null,null,null,null,null,1
377,711704151,cute,average,4.6,free,spring,v-neck,full,natural,cotton,chiffon,null,solid,1
378,876761815,casual,low,5.0,m,spring,o-neck,sleevless,natural,spandex,jersey,null,print,0
379,1062354779,casual,average,4.7,m,automn,v-neck,sleevless,natural,null,chiffon,null,striped,1
380,727676110,casual,low,4.6,free,winter,o-neck,full,natural,polyster,null,applique,solid,0
381,845853510,casual,average,4.5,l,summer,o-neck,short,natural,cotton,jersey,pockets,solid,0
382,832090686,cute,average,4.6,m,automn,o-neck,thressqatar,natural,silk,chiffon,sashes,print,0
383,839305476,casual,low,4.6,free,automn,o-neck,halfsleeve,natural,chiffonfabric,chiffon,null,leapord,1
384,855418066,casual,low,4.7,l,summer,nan,sleevless,null,cotton,null,null,solid,1
385,1211480431,sexy,low,0.0,l,summer,o-neck,sleevless,empire,sill,null,null,striped,0
386,946741571,bohemian,average,4.0,free,winter,o-neck,sleevless,natural,polyster,chiffon,ruffles,striped,0
387,724177834,casual,low,4.7,free,summer,o-neck,full,natural,cotton,null,null,solid,1
388,975877364,work,average,0.0,m,summer,v-neck,sleevless,natural,cotton,worsted,null,solid,1
389,851697194,bohemian,average,4.1,free,summer,o-neck,thressqatar,null,null,null,hollowout,null,0
390,1108356000,casual,average,0.0,m,spring,o-neck,halfsleeve,natural,null,null,lace,null,0
391,871219565,brief,low,4.6,m,summer,o-neck,short,natural,cotton,null,null,animal,0
392,1250787559,cute,low,0.0,free,spring,v-neck,sleevless,empire,chiffonfabric,chiffon,null,null,1
393,942245416,casual,average,5.0,m,spring,o-neck,thressqatar,null,spandex,null,null,null,0
394,900108476,casual,low,5.0,free,winter,o-neck,full,natural,wool,null,applique,solid,0
395,1019672746,vintage,average,4.5,l,winter,o-neck,short,empire,null,null,sequined,patchwork,1
396,783980024,casual,average,4.5,free,summer,o-neck,short,natural,polyster,null,null,solid,0
397,970655043,bohemian,low,4.4,l,summer,bowneck,short,natural,cotton,null,null,dot,0
398,1139064593,casual,high,0.0,l,winter,v-neck,thressqatar,natural,polyster,null,ruffles,solid,1
399,939389270,casual,average,4.8,free,winter,o-neck,sleevless,null,polyster,null,sashes,solid,0
400,859321875,brief,low,4.7,m,winter,o-neck,full,natural,cotton,null,null,patchwork,0
401,703395323,casual,medium,0.0,free,winter,bowneck,full,null,cashmere,knitted,null,solid,1
402,1083779666,casual,average,4.7,m,winter,o-neck,short,empire,polyster,shiffon,null,animal,0
403,966030991,party,average,0.0,m,summer,o-neck,full,natural,cotton,null,null,patchwork,1
404,866405822,bohemian,average,4.8,s,summer,v-neck,short,natural,cotton,null,null,solid,0
405,941564304,sexy,average,4.9,free,summer,sqare-collor,sleevless,natural,polyster,null,sashes,print,0
406,1119360745,casual,average,3.0,m,spring,turndowncollor,short,empire,polyster,null,sashes,patchwork,0
407,932375745,casual,low,4.7,l,automn,o-neck,short,natural,polyster,shiffon,null,patchwork,1
408,789373177,casual,average,4.3,m,automn,o-neck,sleevless,natural,polyster,null,plain,solid,0
409,1135456589,casual,average,0.0,xl,winter,v-neck,short,empire,polyster,shiffon,pockets,solid,1
410,932913675,casual,low,5.0,free,summer,o-neck,sleevless,natural,model,jersey,plain,solid,1
411,1217548862,vintage,average,0.0,l,summer,sqare-collor,short,empire,cotton,chiffon,null,dot,1
412,755078866,casual,low,4.7,free,winter,o-neck,sleevless,natural,milksilk,null,null,animal,0
413,1052420390,vintage,average,5.0,m,summer,v-neck,thressqatar,natural,polyster,null,null,print,0
414,924108301,casual,low,4.7,l,summer,o-neck,full,natural,mix,worsted,lace,patchwork,1
415,675980168,bohemian,average,4.6,m,spring,o-neck,sleevless,natural,shiffon,shiffon,sashes,solid,0
416,730603782,party,average,4.8,m,summer,o-neck,full,null,cotton,null,null,solid,1
417,934830377,bohemian,low,4.6,free,summer,v-neck,sleevless,natural,cotton,broadcloth,beading,solid,0
418,689406468,party,very-high,4.6,free,summer,o-neck,sleevless,empire,rayon,null,hollowout,solid,0
419,870994067,cute,low,4.8,m,spring,o-neck,short,natural,shiffon,shiffon,bow,dot,1
420,1016250560,vintage,average,0.0,m,spring,o-neck,halfsleeve,empire,polyster,null,lace,animal,0
421,860334943,casual,medium,4.9,l,winter,o-neck,short,natural,cotton,broadcloth,sashes,solid,0
422,863336720,casual,average,4.2,free,summer,o-neck,sleevless,natural,cotton,worsted,null,striped,1
423,835915937,casual,average,4.9,m,summer,o-neck,short,dropped,cotton,null,ruffles,patchwork,0
424,944641715,bohemian,low,5.0,xl,spring,v-neck,thressqatar,natural,null,shiffon,null,print,1
425,869395176,casual,average,4.7,m,summer,o-neck,sleevless,null,cotton,null,null,dot,0
426,1097435333,casual,average,0.0,free,summer,bowneck,halfsleeve,null,cotton,null,null,null,0
427,1124120907,casual,average,0.0,free,summer,o-neck,sleevless,natural,cotton,null,lace,floral,0
428,1130463523,sexy,medium,0.0,free,winter,o-neck,sleevless,natural,polyster,null,sequined,solid,0
429,560474456,sexy,low,4.4,free,automn,v-neck,sleevless,natural,cotton,worsted,lace,solid,0
430,907669618,sexy,average,0.0,free,spring,v-neck,full,natural,cotton,wollen,lace,solid,1
431,710089916,brief,average,4.9,xl,spring,slash-neck,full,natural,null,null,sashes,solid,0
432,793162246,casual,average,4.7,xl,summer,v-neck,halfsleeve,natural,null,broadcloth,null,print,1
433,1065317917,casual,average,0.0,free,automn,v-neck,full,natural,cotton,null,lace,solid,0
434,737461130,casual,average,4.8,m,summer,v-neck,full,natural,null,shiffon,null,null,0
435,663993130,casual,medium,4.9,l,spring,sqare-collor,sleevless,empire,null,null,null,print,0
436,933231033,party,average,4.7,m,spring,o-neck,halfsleeve,empire,null,shiffon,null,patchwork,0
437,743417270,sexy,low,4.4,free,summer,bowneck,sleevless,natural,viscos,null,bow,solid,0
438,798898277,bohemian,low,4.6,free,winter,o-neck,sleevless,empire,polyster,null,null,patchwork,1
439,549401113,casual,low,4.6,free,autumn,o-neck,full,natural,rayon,null,lace,solid,1
440,857189807,sexy,low,4.5,free,summer,o-neck,sleevless,empire,cotton,null,sashes,solid,1
441,1055149353,sexy,low,0.0,free,winter,v-neck,nan,dropped,cotton,null,lace,null,1
442,1199912555,casual,average,0.0,xl,spring,bowneck,sleevless,natural,mix,null,lace,solid,0
443,1249825438,sexy,average,0.0,free,autumn,o-neck,full,natural,polyster,sattin,hollowout,solid,0
444,967191118,sexy,low,4.8,free,spring,v-neck,sleevless,natural,null,null,null,striped,1
445,871620435,brief,low,4.7,free,autumn,o-neck,sleevless,natural,null,shiffon,sequined,solid,0
446,865490824,sexy,high,5.0,m,summer,v-neck,sleevless,natural,mix,null,null,striped,0
447,1079955163,casual,average,4.6,l,summer,bowneck,full,dropped,cotton,null,null,patchwork,0
448,600514129,cute,medium,4.9,s,summer,bowneck,sleevless,empire,null,null,bow,patchwork,1
449,976975672,novelty,average,4.9,m,autumn,o-neck,short,natural,polyster,chiffon,none,print,0
450,720087997,casual,low,4.3,free,spring,o-neck,full,null,null,chiffon,sashes,none,1
451,699651184,casual,low,4.7,s,autumn,o-neck,sleevless,natural,cotton,null,null,solid,0
452,605122868,casual,average,4.8,l,autumn,boat-neck,sleevless,natural,null,null,sashes,solid,0
453,1000425584,cute,average,4.5,l,winter,v-neck,sleevless,natural,polyster,jersey,sashes,solid,1
454,549159213,casual,average,4.4,free,summer,o-neck,capsleeves,natural,cotton,null,null,solid,0
455,898316315,party,average,0.0,m,spring,o-neck,sleevless,null,null,chiffon,null,solid,1
456,1017484769,sexy,low,0.0,free,summer,v-neck,sleevless,dropped,null,null,null,null,1
457,733025646,casual,low,4.8,l,summer,v-neck,thressqatar,natural,cotton,null,null,print,0
458,909624960,work,average,5.0,m,summer,o-neck,sleveless,natural,null,null,null,solid,1
459,1086459983,novelty,average,5.0,free,summer,o-neck,sleeveless,natural,null,null,null,print,0
460,593007494,casual,low,4.6,free,spring,v-neck,sleevless,natural,silk,chiffon,draped,solid,0
461,660179663,casual,average,4.5,m,summer,o-neck,full,natural,cotton,null,lace,solid,0
462,1097157656,casual,average,4.5,l,spring,boat-neck,thressqatar,natural,null,dobby,lace,animal,1
463,751776863,casual,average,4.5,free,autumn,o-neck,halfsleeve,natural,cotton,chiffon,hollowout,solid,1
464,1253973206,cute,low,0.0,m,summer,boat-neck,short,null,null,chiffon,sashes,null,0
465,828790972,party,average,4.9,m,winter,o-neck,halfsleeve,null,cotton,null,lace,null,1
466,933413410,casual,average,4.8,m,summer,o-neck,halfsleeve,null,null,null,null,null,0
467,550959163,casual,low,4.4,l,summer,o-neck,sleevless,natural,cotton,chiffon,null,solid,0
468,933926000,casual,average,4.3,m,winter,slash-neck,sleeveless,natural,polyster,null,sashes,solid,0
469,953168456,cute,average,4.7,l,summer,o-neck,sleevless,natural,polyster,broadcloth,lace,solid,0
470,1124754999,sexy,average,0.0,s,summer,v-neck,sleevless,null,null,null,null,null,1
471,832949213,casual,low,4.4,free,summer,o-neck,sleevless,null,null,null,null,animal,0
472,801216472,cute,high,4.3,m,spring,boat-neck,full,natural,polyster,terry,lace,solid,1
473,929898500,work,average,4.8,m,winter,turndowncollor,full,natural,null,null,null,solid,0
474,850490510,casual,average,4.6,m,spring,o-neck,halfsleeve,natural,polyster,null,lace,solid,0
475,1099394392,sexy,low,0.0,free,summer,v-neck,sleevless,empire,cotton,null,null,solid,0
476,674885710,casual,high,4.9,xl,winter,v-neck,full,empire,cotton,null,sequined,solid,0
477,1122991519,sexy,low,0.0,free,winter,o-neck,sleevless,natural,lycra,chiffon,hollowout,solid,0
478,904781800,cute,average,5.0,m,autumn,v-neck,sleevless,natural,cotton,null,null,solid,0
479,974438263,cute,low,0.0,free,spring,v-neck,sleevless,natural,silk,worsted,lace,patchwork,1
480,875608094,casual,low,4.4,free,summer,o-neck,full,natural,cotton,null,pockets,solid,0
481,1061890181,casual,average,0.0,l,spring,o-neck,sleevless,natural,chiffonfabric,chiffon,sequined,solid,0
482,1033144189,cute,average,4.7,m,spring,o-neck,full,natural,rayon,chiffon,beading,solid,1
483,860406062,casual,average,4.6,m,winter,v-neck,halfsleeve,natural,silk,chiffon,sashes,solid,1
484,692445545,casual,low,4.4,free,summer,o-neck,full,natural,cotton,null,null,solid,1
485,974775647,casual,low,5.0,m,automn,o-neck,sleevless,empire,null,chiffon,null,print,1
486,1109819647,casual,average,0.0,free,winter,o-neck,short,natural,polyster,chiffon,cascading,solid,0
487,1223469038,sexy,average,0.0,free,winter,slash-neck,sleevless,natural,cotton,broadcloth,sequined,solid,1
488,511503677,casual,low,4.4,m,summer,o-neck,halfsleeve,empire,chiffonfabric,chiffon,bow,solid,0
489,1190558632,cute,average,0.0,l,summer,o-neck,sleevless,empire,cotton,null,lace,solid,1
490,641665398,casual,low,4.8,free,winter,bowneck,full,natural,polyster,chiffon,bow,solid,0
491,964917582,casual,average,5.0,l,summer,o-neck,sleevless,natural,cotton,null,null,null,1
492,859922576,cute,average,4.6,m,spring,o-neck,halfsleeve,natural,acrylic,chiffon,null,null,0
493,817353671,bohemian,low,4.6,free,summer,o-neck,sleevless,natural,cotton,chiffon,none,solid,1
494,990559192,brief,average,4.7,m,winter,o-neck,halfsleeve,natural,acrylic,chiffon,null,striped,0
495,713391965,casual,low,4.7,m,spring,o-neck,full,natural,polyster,null,null,solid,1
496,722565148,sexy,low,4.3,free,summer,o-neck,full,empire,cotton,null,null,null,0
497,532874347,casual,average,4.7,m,summer,v-neck,full,empire,cotton,null,lace,solid,1
498,655464934,casual,average,4.6,l,winter,boat-neck,sleevless,empire,silk,broadcloth,applique,print,1
499,919930954,casual,low,4.4,free,summer,v-neck,short,empire,cotton,corduroy,lace,solid,0
